C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56452
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56454
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56457
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56459
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56462
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56464
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56467
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56469
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56471
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56475
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56478
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56480
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56483
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56485
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56488
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56490
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56493
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56495
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56498
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56500
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56502
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56506
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56509
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56511
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56514
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56516
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56519
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56521
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56524
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56526
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56529
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56531
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56533
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56537
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56540
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56542
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56545
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56547
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56550
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56552
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56555
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56557
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56560
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56562
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56564
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56568
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56571
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56573
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56576
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56578
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56581
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56583
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56586
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56588
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56591
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56593
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56595
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56599
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56602
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56604
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56607
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56609
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56612
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56614
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56617
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56619
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56622
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56624
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56626
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56630
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56633
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56635
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56638
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56640
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56643
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56645
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56648
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56650
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56653
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56655
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56657
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56661
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56664
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56666
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56669
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56671
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56674
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56676
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56679
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56681
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56684
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56686
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56688
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56692
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56695
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56697
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56700
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56702
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56705
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56707
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56710
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56712
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56715
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56717
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56719
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56723
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56726
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56728
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56731
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56733
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56736
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56738
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56741
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56743
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56746
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56748
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56750
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56754
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56757
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56759
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56762
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56764
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56767
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56769
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56772
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56774
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56777
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56779
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56781
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56785
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56788
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56790
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56793
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56795
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56798
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56800
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56803
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56805
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56808
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56810
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56812
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56816
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56819
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56821
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56824
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56826
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56829
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56831
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56834
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56836
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56839
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56841
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56843
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56847
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56850
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56852
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56855
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56857
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56860
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56862
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56865
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56867
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56870
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56872
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56874
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56878
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56881
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56883
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56886
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56888
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56891
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56893
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56896
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56898
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56901
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56903
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56905
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56909
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56912
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56914
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56917
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56919
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56922
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56924
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56927
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56929
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56932
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56934
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56936
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56940
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56943
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56945
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56948
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56950
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56953
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56955
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56958
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56960
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56963
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56965
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56967
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:56971
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:56974
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:56976
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:56979
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:56981
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:56984
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:56986
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:56989
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:56991
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:56994
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:56996
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:56998
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:57002
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:57005
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:57007
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:57010
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:57012
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:57015
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:57017
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:57020
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:57022
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:57025
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:57027
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:57029
